Subject,Object
http://www.drugtargetontology.org/dto/DTO_02100272,http://www.drugtargetontology.org/dto/DTO_02300066
http://www.drugtargetontology.org/dto/DTO_01200199,http://www.drugtargetontology.org/dto/DTO_01400445
http://www.drugtargetontology.org/dto/DTO_01400510,http://www.drugtargetontology.org/dto/DTO_01400408
http://purl.obolibrary.org/obo/DOID_1876,http://purl.obolibrary.org/obo/DOID_0060043
http://purl.obolibrary.org/obo/DOID_5327,http://purl.obolibrary.org/obo/DOID_5679
http://www.drugtargetontology.org/dto/DTO_01100219,http://www.drugtargetontology.org/dto/DTO_01300359
http://www.drugtargetontology.org/dto/DTO_02400056,http://www.drugtargetontology.org/dto/DTO_02400002
http://purl.obolibrary.org/obo/CHEBI_18243,http://purl.obolibrary.org/obo/CHEBI_32952
http://www.drugtargetontology.org/dto/DTO_00217574,http://www.drugtargetontology.org/dto/DTO_00217476
http://purl.obolibrary.org/obo/DOID_8461,http://purl.obolibrary.org/obo/DOID_225
http://www.drugtargetontology.org/dto/DTO_61000087,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_03100505,http://www.drugtargetontology.org/dto/DTO_03300302
http://purl.obolibrary.org/obo/CHEBI_81559,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_02100182,http://www.drugtargetontology.org/dto/DTO_02300002
http://purl.obolibrary.org/obo/BTO_0000035,http://purl.obolibrary.org/obo/BTO_0000586|http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000604|http://purl.obolibrary.org/obo/BTO_0000193
http://www.drugtargetontology.org/dto/DTO_02300022,http://www.drugtargetontology.org/dto/DTO_02300002
http://purl.obolibrary.org/obo/DOID_3324,http://purl.obolibrary.org/obo/DOID_1561
http://purl.obolibrary.org/obo/DOID_8778,http://purl.obolibrary.org/obo/DOID_0050589
http://www.drugtargetontology.org/dto/DTO_01200127,http://www.drugtargetontology.org/dto/DTO_01400526
http://www.drugtargetontology.org/dto/DTO_01100086,http://www.drugtargetontology.org/dto/DTO_01300403
http://www.drugtargetontology.org/dto/DTO_02100646,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/DOID_6271,http://purl.obolibrary.org/obo/DOID_3717|http://purl.obolibrary.org/obo/DOID_6270
http://www.drugtargetontology.org/dto/DTO_02100504,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_01100180,http://www.drugtargetontology.org/dto/DTO_01300532
http://purl.obolibrary.org/obo/DOID_1405,http://purl.obolibrary.org/obo/DOID_13550
http://www.drugtargetontology.org/dto/DTO_61000205,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/BTO_0003649,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03200415,http://www.drugtargetontology.org/dto/DTO_03400323
http://www.drugtargetontology.org/dto/DTO_61000165,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_01100034,http://www.drugtargetontology.org/dto/DTO_01300332
http://www.drugtargetontology.org/dto/DTO_03200303,http://www.drugtargetontology.org/dto/DTO_03400290
http://purl.obolibrary.org/obo/CHEBI_28666,http://purl.obolibrary.org/obo/CHEBI_18059
http://purl.obolibrary.org/obo/DOID_13781,http://purl.obolibrary.org/obo/DOID_381
http://www.drugtargetontology.org/dto/DTO_01200131,http://www.drugtargetontology.org/dto/DTO_01400350
http://www.drugtargetontology.org/dto/DTO_02300055,http://www.drugtargetontology.org/dto/DTO_02300002
http://purl.obolibrary.org/obo/CHEBI_36914,http://purl.obolibrary.org/obo/CHEBI_23367
http://www.drugtargetontology.org/dto/DTO_03200498,http://www.drugtargetontology.org/dto/DTO_03400297
http://purl.obolibrary.org/obo/DOID_1237,http://purl.obolibrary.org/obo/DOID_10124
http://purl.obolibrary.org/obo/DOID_12377,http://purl.obolibrary.org/obo/DOID_231
http://purl.obolibrary.org/obo/DOID_12375,http://purl.obolibrary.org/obo/DOID_552
http://purl.obolibrary.org/obo/DOID_3347,http://purl.obolibrary.org/obo/DOID_1115|http://purl.obolibrary.org/obo/DOID_184
http://www.drugtargetontology.org/dto/DTO_61000360,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_03200483,http://www.drugtargetontology.org/dto/DTO_03400323
http://www.drugtargetontology.org/dto/DTO_03200033,http://www.drugtargetontology.org/dto/DTO_03400129
http://www.drugtargetontology.org/dto/DTO_61000400,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_61000139,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_02100060,http://www.drugtargetontology.org/dto/DTO_02300095
http://www.drugtargetontology.org/dto/DTO_02100712,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_03200246,http://www.drugtargetontology.org/dto/DTO_03400277
http://www.drugtargetontology.org/dto/DTO_02100273,http://www.drugtargetontology.org/dto/DTO_02300026
http://www.drugtargetontology.org/dto/DTO_03100551,http://www.drugtargetontology.org/dto/DTO_03391024
http://purl.obolibrary.org/obo/DOID_2548,http://purl.obolibrary.org/obo/DOID_0050706
http://purl.obolibrary.org/obo/DOID_14687,http://purl.obolibrary.org/obo/DOID_2256
http://purl.obolibrary.org/obo/DOID_14681,http://purl.obolibrary.org/obo/DOID_0080014
http://purl.obolibrary.org/obo/DOID_2018,http://purl.obolibrary.org/obo/DOID_4194|http://purl.obolibrary.org/obo/DOID_1428
http://purl.obolibrary.org/obo/DOID_2152,http://purl.obolibrary.org/obo/DOID_2394
http://www.drugtargetontology.org/dto/DTO_02200607,http://www.drugtargetontology.org/dto/DTO_02400013
http://purl.obolibrary.org/obo/BTO_0001957,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001958|http://purl.obolibrary.org/obo/BTO_0002052
http://purl.obolibrary.org/obo/DOID_13922,http://purl.obolibrary.org/obo/DOID_11963
http://purl.obolibrary.org/obo/BTO_0001433,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001044|http://purl.obolibrary.org/obo/BTO_0000878|http://purl.obolibrary.org/obo/BTO_0001441
http://purl.obolibrary.org/obo/BTO_0000143,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_3907,http://purl.obolibrary.org/obo/DOID_1749|http://purl.obolibrary.org/obo/DOID_3908
http://purl.obolibrary.org/obo/BTO_0000474,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000473
http://purl.obolibrary.org/obo/DOID_3770,http://purl.obolibrary.org/obo/DOID_3082
http://purl.obolibrary.org/obo/DOID_2975,http://purl.obolibrary.org/obo/DOID_557
http://www.drugtargetontology.org/dto/DTO_02200662,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_62000285,http://purl.obolibrary.org/obo/CHEBI_29997
http://purl.obolibrary.org/obo/BTO_0004630,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_62000169,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_03100103,http://www.drugtargetontology.org/dto/DTO_03300147
http://www.drugtargetontology.org/dto/DTO_03400185,http://www.drugtargetontology.org/dto/DTO_03400113
http://www.drugtargetontology.org/dto/DTO_09000157,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_62000408,http://purl.obolibrary.org/obo/CHEBI_30013
http://purl.obolibrary.org/obo/BTO_0003098,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0003097
http://www.drugtargetontology.org/dto/DTO_62000365,http://purl.obolibrary.org/obo/CHEBI_30013
http://www.drugtargetontology.org/dto/DTO_03300214,http://www.drugtargetontology.org/dto/DTO_03300106
http://www.drugtargetontology.org/dto/DTO_02100053,http://www.drugtargetontology.org/dto/DTO_02300095
http://www.drugtargetontology.org/dto/DTO_61000277,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_01400442,http://www.drugtargetontology.org/dto/DTO_01400355
http://www.drugtargetontology.org/dto/DTO_61000179,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/BTO_0003600,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_01100056,http://www.drugtargetontology.org/dto/DTO_01300336
http://purl.obolibrary.org/obo/BTO_0002678,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000234
http://www.drugtargetontology.org/dto/DTO_03391001,http://www.drugtargetontology.org/dto/DTO_03391014
http://www.drugtargetontology.org/dto/DTO_01200319,http://www.drugtargetontology.org/dto/DTO_01400360
http://www.drugtargetontology.org/dto/DTO_01200272,http://www.drugtargetontology.org/dto/DTO_01400365
http://purl.obolibrary.org/obo/BTO_0004051,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001037
http://purl.obolibrary.org/obo/DOID_14188,http://purl.obolibrary.org/obo/DOID_65
http://www.drugtargetontology.org/dto/DTO_01100097,http://www.drugtargetontology.org/dto/DTO_01300346
http://www.drugtargetontology.org/dto/DTO_62000380,http://purl.obolibrary.org/obo/CHEBI_30013
http://www.drugtargetontology.org/dto/DTO_01300468,http://www.drugtargetontology.org/dto/DTO_01300370
http://www.drugtargetontology.org/dto/DTO_01100177,http://www.drugtargetontology.org/dto/DTO_01300439
http://www.drugtargetontology.org/dto/DTO_61000071,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_02200756,http://www.drugtargetontology.org/dto/DTO_02400002
http://www.drugtargetontology.org/dto/DTO_02100775,http://www.drugtargetontology.org/dto/DTO_02300002
http://purl.obolibrary.org/obo/BTO_0000817,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_1496,http://purl.obolibrary.org/obo/DOID_883
http://www.drugtargetontology.org/dto/DTO_01100327,http://www.drugtargetontology.org/dto/DTO_01300584
http://www.drugtargetontology.org/dto/DTO_01100252,http://www.drugtargetontology.org/dto/DTO_01300361
http://www.drugtargetontology.org/dto/DTO_01100254,http://www.drugtargetontology.org/dto/DTO_01300363
http://purl.obolibrary.org/obo/DOID_0050632,http://purl.obolibrary.org/obo/DOID_0050737
http://purl.obolibrary.org/obo/DOID_0050634,http://purl.obolibrary.org/obo/DOID_987
http://purl.obolibrary.org/obo/DOID_0050630,http://purl.obolibrary.org/obo/DOID_5614
http://purl.obolibrary.org/obo/DOID_0050633,http://purl.obolibrary.org/obo/DOID_5614
http://purl.obolibrary.org/obo/DOID_0050639,http://purl.obolibrary.org/obo/DOID_9120
http://www.drugtargetontology.org/dto/DTO_62000034,http://purl.obolibrary.org/obo/CHEBI_30006
http://www.drugtargetontology.org/dto/DTO_03200150,http://www.drugtargetontology.org/dto/DTO_03400158
http://www.drugtargetontology.org/dto/DTO_02200563,http://www.drugtargetontology.org/dto/DTO_02400013
http://purl.obolibrary.org/obo/DOID_824,http://purl.obolibrary.org/obo/DOID_3388
http://purl.obolibrary.org/obo/BTO_0002552,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0002553
http://www.drugtargetontology.org/dto/DTO_01100279,http://www.drugtargetontology.org/dto/DTO_01300367
http://www.drugtargetontology.org/dto/DTO_03100178,http://www.drugtargetontology.org/dto/DTO_03391017
http://www.drugtargetontology.org/dto/DTO_01200246,http://www.drugtargetontology.org/dto/DTO_01400327
http://www.drugtargetontology.org/dto/DTO_02200111,http://www.drugtargetontology.org/dto/DTO_02400043
http://purl.obolibrary.org/obo/DOID_308,http://purl.obolibrary.org/obo/DOID_0050702
http://purl.obolibrary.org/obo/DOID_303,http://purl.obolibrary.org/obo/DOID_150
http://purl.obolibrary.org/obo/DOID_302,http://purl.obolibrary.org/obo/DOID_303
http://purl.obolibrary.org/obo/DOID_305,http://purl.obolibrary.org/obo/DOID_0050687
http://www.drugtargetontology.org/dto/DTO_62000134,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_62000043,http://purl.obolibrary.org/obo/CHEBI_30006
http://www.drugtargetontology.org/dto/DTO_02200295,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_02200073,http://www.drugtargetontology.org/dto/DTO_02400036
http://www.drugtargetontology.org/dto/DTO_62000388,http://purl.obolibrary.org/obo/CHEBI_30013
http://purl.obolibrary.org/obo/BTO_0004103,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0005525|http://purl.obolibrary.org/obo/BTO_0000713
http://purl.obolibrary.org/obo/DOID_2339,http://purl.obolibrary.org/obo/DOID_2340
http://purl.obolibrary.org/obo/BTO_0004489,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0002817
http://purl.obolibrary.org/obo/BTO_0000809,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03100284,http://www.drugtargetontology.org/dto/DTO_03300186
http://www.drugtargetontology.org/dto/DTO_03200261,http://www.drugtargetontology.org/dto/DTO_03400126
http://www.drugtargetontology.org/dto/DTO_02100043,http://www.drugtargetontology.org/dto/DTO_02300025
http://www.drugtargetontology.org/dto/DTO_02200214,http://www.drugtargetontology.org/dto/DTO_02400053
http://purl.obolibrary.org/obo/BTO_0003037,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0003036
http://www.drugtargetontology.org/dto/DTO_03100632,http://www.drugtargetontology.org/dto/DTO_03300325
http://www.drugtargetontology.org/dto/DTO_02200466,http://www.drugtargetontology.org/dto/DTO_02400002
http://www.drugtargetontology.org/dto/DTO_03200458,http://www.drugtargetontology.org/dto/DTO_03400190
http://purl.obolibrary.org/obo/BTO_0000024,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/UBERON_0000945|http://purl.obolibrary.org/obo/BTO_0001307
http://www.drugtargetontology.org/dto/DTO_02200245,http://www.drugtargetontology.org/dto/DTO_02400039
http://www.drugtargetontology.org/dto/DTO_01200062,http://www.drugtargetontology.org/dto/DTO_01400336
http://purl.obolibrary.org/obo/BTO_0001691,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_62100056,http://www.drugtargetontology.org/dto/DTO_62100000
http://www.drugtargetontology.org/dto/DTO_02100268,http://www.drugtargetontology.org/dto/DTO_02300065
http://www.drugtargetontology.org/dto/DTO_03100221,http://www.drugtargetontology.org/dto/DTO_03300172
http://www.drugtargetontology.org/dto/DTO_02100695,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_01400368,http://www.drugtargetontology.org/dto/DTO_01400327
http://www.drugtargetontology.org/dto/DTO_02100263,http://www.drugtargetontology.org/dto/DTO_02300063
http://www.drugtargetontology.org/dto/DTO_02100763,http://www.drugtargetontology.org/dto/DTO_02300002
http://www.drugtargetontology.org/dto/DTO_02100416,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/DOID_3342,http://purl.obolibrary.org/obo/DOID_0080001
http://purl.obolibrary.org/obo/DOID_5515,http://purl.obolibrary.org/obo/DOID_1749|http://purl.obolibrary.org/obo/DOID_4931
http://www.drugtargetontology.org/dto/DTO_03100097,http://www.drugtargetontology.org/dto/DTO_03300145
http://www.drugtargetontology.org/dto/DTO_03200146,http://www.drugtargetontology.org/dto/DTO_03400156
http://www.drugtargetontology.org/dto/DTO_61000187,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/BTO_0004640,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001619
http://www.drugtargetontology.org/dto/DTO_62000193,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_01100155,http://www.drugtargetontology.org/dto/DTO_01300427
http://purl.obolibrary.org/obo/DOID_9622,http://purl.obolibrary.org/obo/DOID_557
http://www.drugtargetontology.org/dto/DTO_02100630,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_63000007,http://www.drugtargetontology.org/dto/DTO_63000006
http://www.drugtargetontology.org/dto/DTO_01100217,http://www.drugtargetontology.org/dto/DTO_01300359
http://www.drugtargetontology.org/dto/DTO_02200332,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_03491024,http://www.drugtargetontology.org/dto/DTO_03400322
http://purl.obolibrary.org/obo/DOID_13725,http://purl.obolibrary.org/obo/DOID_5113
http://www.drugtargetontology.org/dto/DTO_62000281,http://purl.obolibrary.org/obo/CHEBI_29997
http://www.drugtargetontology.org/dto/DTO_01300404,http://www.drugtargetontology.org/dto/DTO_01300343
http://www.drugtargetontology.org/dto/DTO_03100106,http://www.drugtargetontology.org/dto/DTO_03300148
http://www.drugtargetontology.org/dto/DTO_02100204,http://www.drugtargetontology.org/dto/DTO_02300002
http://www.drugtargetontology.org/dto/DTO_02200035,http://www.drugtargetontology.org/dto/DTO_02400094
http://www.drugtargetontology.org/dto/DTO_01100112,http://www.drugtargetontology.org/dto/DTO_01300511
http://www.drugtargetontology.org/dto/DTO_01200282,http://www.drugtargetontology.org/dto/DTO_01400327
http://www.drugtargetontology.org/dto/DTO_02400044,http://www.drugtargetontology.org/dto/DTO_02400006
http://purl.obolibrary.org/obo/DOID_4606,http://purl.obolibrary.org/obo/DOID_4138|http://purl.obolibrary.org/obo/DOID_4607
http://www.drugtargetontology.org/dto/DTO_03200220,http://www.drugtargetontology.org/dto/DTO_03400172
http://purl.obolibrary.org/obo/BTO_0000784,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001488|http://purl.obolibrary.org/obo/BTO_0000753
http://purl.obolibrary.org/obo/BTO_0001388,http://purl.obolibrary.org/obo/BTO_0000203|http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_61000174,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_61000374,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_03400104,http://www.drugtargetontology.org/dto/DTO_03400102
http://www.drugtargetontology.org/dto/DTO_62100008,http://www.drugtargetontology.org/dto/DTO_62100000
http://purl.obolibrary.org/obo/BTO_0001385,http://purl.obolibrary.org/obo/BTO_0000202|http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_62000289,http://purl.obolibrary.org/obo/CHEBI_29997
http://purl.obolibrary.org/obo/BTO_0003629,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0003627
http://purl.obolibrary.org/obo/BTO_0002904,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.obolibrary.org/obo/BTO_0000203|http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/UBERON_0001062
http://purl.obolibrary.org/obo/UBERON_0002046,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/UBERON_0001062|http://purl.obolibrary.org/obo/BTO_0001488
http://purl.obolibrary.org/obo/DOID_0050524,http://purl.obolibrary.org/obo/DOID_630
http://purl.obolibrary.org/obo/BTO_0001855,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0000320,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000139|http://purl.obolibrary.org/obo/BTO_0000284
http://purl.obolibrary.org/obo/DOID_13941,http://purl.obolibrary.org/obo/DOID_9847
http://purl.obolibrary.org/obo/DOID_13949,http://purl.obolibrary.org/obo/DOID_1679
http://purl.obolibrary.org/obo/DOID_585,http://purl.obolibrary.org/obo/DOID_557
http://purl.obolibrary.org/obo/DOID_589,http://purl.obolibrary.org/obo/DOID_583
http://purl.obolibrary.org/obo/DOID_583,http://purl.obolibrary.org/obo/DOID_720
http://purl.obolibrary.org/obo/DOID_580,http://purl.obolibrary.org/obo/DOID_557
http://www.drugtargetontology.org/dto/DTO_09000617,http://purl.obolibrary.org/obo/CHEBI_16670
http://purl.obolibrary.org/obo/BTO_0000870,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000925
http://purl.obolibrary.org/obo/BTO_0002158,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_02100734,http://www.drugtargetontology.org/dto/DTO_02300100
http://www.drugtargetontology.org/dto/DTO_62000320,http://purl.obolibrary.org/obo/CHEBI_30013
http://www.drugtargetontology.org/dto/DTO_62000112,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_01400363,http://www.drugtargetontology.org/dto/DTO_01400327
http://www.drugtargetontology.org/dto/DTO_02100356,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0002322,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000284
http://www.drugtargetontology.org/dto/DTO_02200049,http://www.drugtargetontology.org/dto/DTO_02400028
http://purl.obolibrary.org/obo/DOID_4184,http://purl.obolibrary.org/obo/DOID_896
http://purl.obolibrary.org/obo/DOID_1829,http://purl.obolibrary.org/obo/DOID_12577
http://www.drugtargetontology.org/dto/DTO_03100401,http://www.drugtargetontology.org/dto/DTO_03391011
http://purl.obolibrary.org/obo/BTO_0001177,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000416
http://purl.obolibrary.org/obo/BTO_0000871,http://purl.obolibrary.org/obo/BTO_0000167|http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000383
http://www.drugtargetontology.org/dto/DTO_00217463,http://www.drugtargetontology.org/dto/DTO_00200002
http://www.drugtargetontology.org/dto/DTO_03100566,http://www.drugtargetontology.org/dto/DTO_03300212
http://www.drugtargetontology.org/dto/DTO_02200289,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_01300351,http://www.drugtargetontology.org/dto/DTO_01300327
http://www.drugtargetontology.org/dto/DTO_62000426,http://purl.obolibrary.org/obo/CHEBI_30015
http://purl.obolibrary.org/obo/BTO_0001061,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001033
http://purl.obolibrary.org/obo/BTO_0001308,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000886
http://www.drugtargetontology.org/dto/DTO_02100415,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_00117508,http://www.drugtargetontology.org/dto/DTO_00117471
http://www.drugtargetontology.org/dto/DTO_00117483,http://www.drugtargetontology.org/dto/DTO_00117461
http://www.drugtargetontology.org/dto/DTO_61000008,http://www.drugtargetontology.org/dto/DTO_61000006
http://www.drugtargetontology.org/dto/DTO_03200510,http://www.drugtargetontology.org/dto/DTO_03400187
http://purl.obolibrary.org/obo/BTO_0005561,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0002572
http://purl.obolibrary.org/obo/BTO_0001631,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001207
http://www.drugtargetontology.org/dto/DTO_01400423,http://www.drugtargetontology.org/dto/DTO_01400353
http://purl.obolibrary.org/obo/BTO_0004738,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0003883
http://purl.obolibrary.org/obo/BTO_0001484,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/UBERON_0001062
http://www.drugtargetontology.org/dto/DTO_01200033,http://www.drugtargetontology.org/dto/DTO_01400331
http://www.drugtargetontology.org/dto/DTO_03400227,http://www.drugtargetontology.org/dto/DTO_03400109
http://purl.obolibrary.org/obo/DOID_0050889,http://purl.obolibrary.org/obo/DOID_1059
http://purl.obolibrary.org/obo/DOID_0050880,http://purl.obolibrary.org/obo/DOID_225
http://purl.obolibrary.org/obo/DOID_0050888,http://purl.obolibrary.org/obo/DOID_1059
http://purl.obolibrary.org/obo/DOID_0050882,http://purl.obolibrary.org/obo/DOID_1441
http://www.drugtargetontology.org/dto/DTO_02100700,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_03300223,http://www.drugtargetontology.org/dto/DTO_03300109
http://www.drugtargetontology.org/dto/DTO_02100499,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0001973,http://purl.obolibrary.org/obo/BTO_0001519|http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_4844,http://purl.obolibrary.org/obo/DOID_0060101
http://www.drugtargetontology.org/dto/DTO_02100800,http://www.drugtargetontology.org/dto/DTO_02300002
http://www.drugtargetontology.org/dto/DTO_61000133,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_02200389,http://www.drugtargetontology.org/dto/DTO_02400013
http://purl.obolibrary.org/obo/BTO_0000201,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_01200200,http://www.drugtargetontology.org/dto/DTO_01400548
http://purl.obolibrary.org/obo/BTO_0004692,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001085
http://purl.obolibrary.org/obo/BTO_0001516,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000743
http://www.drugtargetontology.org/dto/DTO_02100135,http://www.drugtargetontology.org/dto/DTO_02302008
http://www.drugtargetontology.org/dto/DTO_02200228,http://www.drugtargetontology.org/dto/DTO_02400060
http://www.drugtargetontology.org/dto/DTO_02100719,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_61000377,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/DOID_3541,http://purl.obolibrary.org/obo/DOID_368
http://purl.obolibrary.org/obo/DOID_2498,http://purl.obolibrary.org/obo/DOID_214
http://purl.obolibrary.org/obo/BTO_0003100,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03100184,http://www.drugtargetontology.org/dto/DTO_03300274
http://www.drugtargetontology.org/dto/DTO_09000158,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_01300431,http://www.drugtargetontology.org/dto/DTO_01300353
http://www.drugtargetontology.org/dto/DTO_03200137,http://www.drugtargetontology.org/dto/DTO_03400153
http://www.drugtargetontology.org/dto/DTO_61000000,http://www.w3.org/2002/07/owl#Thing
http://www.drugtargetontology.org/dto/DTO_61000307,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/DOID_5485,http://purl.obolibrary.org/obo/DOID_2706
http://purl.obolibrary.org/obo/DOID_9282,http://purl.obolibrary.org/obo/DOID_5614
http://purl.obolibrary.org/obo/BTO_0001231,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000106
http://www.drugtargetontology.org/dto/DTO_00117486,http://www.drugtargetontology.org/dto/DTO_00117462
